departement_code,id,bss_code,name,critical-water-level,drought-decrees-sou,drought-decrees-sup,dryness-agricultural,dryness-groundwater,dryness-groundwater-deep,dryness-meteo,dryness-resources,dryness-small-stream,dryness-stream-flow,heatwave-agricultural,heatwave-meteo,heatwave-resources,quality
40,11304,Q3000001,Le ruisseau du Bahurat à Préchacq-les-Bains,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11232,S2010001,Le ruisseau de Mayouraou à Sabres,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11247,Q3060001,La Gouaougue à Saint-Aubin,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11227,S3200001,Le Courant de Saint-Eulalie à Saint-Eulalie-en-Born,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11236,Q2292911,Le ruisseau de Noët à Saint-Justin,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11253,Q3470001,Le ruisseau de Bassecq à Heugas,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,12497,S3225011,Le ruisseau de Yosse à St Paul en Born,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11258,Q3120031,Le ruisseau de Cabanes à Saint-Paul-les-Dax,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11259,Q1400001,Le ruisseau du Moulin de Bordes à Souprosse,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11257,S4260001,Le ruisseau de Hardy à Soustons,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,11240,S4130001,Le ruisseau du Moulin de Loupsat à Vielle-Saint-Girons,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1850,03958X0002/PF,BISAGE AMBLOY - 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1008,04902X0012/FAEP,Billy - 04902X0012/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,994,04593X0073/F,Les Sablons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1873,03966X0001/FAEP,Champigny-en-Beauce - 03966X0001/FAEP,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,2333,04302X0101/F,Forage de l'aire de service Autoroute BP ( Chaumont-sur-Tharonne - 41),0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,8291,04605X0037/FAEP,Contres - 04605X0037/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1633,04284X0087/FAEP,Cour-sur-Loire - 04284X0087/FAEP,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,2334,04293X0003/FAEP,Crouy-sur-Cosson - 04293X0003/FAEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1835,03608X0001/F,DANZE RN 157_LES BIGOTERIES,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1817,04602X0020/F,Le Bois,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2187,03953X0028/P,Fortan - 03953X0028/P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,1629,04612X0024/F,Bois Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2335,04291X0058/FAEP,Maslives - 04291X0058/FAEP,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,8288,04604X0001/FAEP,Millançay - 04604X0001/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,977,04286X0001/FAEP1,Château d'eau,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1706,03616X0003/FAEP,Morée - 03616X0003/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1900,04284X0119/F,Chemin de Villexanton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,7617,04606X0021/FAEP2,Captage de N°2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1897,03963X0083/F,Le Grand Villegomblain,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1899,03618X0098/F,Bouillonville,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,1904,03626X0026/P,Chandry ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,1626,04597X0065/PZ,Pontlevoy - 04597X0065/PZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,984,04892X0006/FAEP2,Captage de N°2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,982,04911X0013/FAEP2,Captage de N°2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41,1705,03957X0052/FAEP,Saint-Rimay - 03957X0052/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1853,04285X0016/P,PUITS COMMUNAL SANTENAY 41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,1704,03952X0001/FAEP,Savigny-sur-Braye - 03952X0001/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1017,04894X0016/PZ,Seigy - 04894X0016/PZ,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1621,03975X0002/FAEP,Séris - 03975X0002/FAEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1632,03975X0076/FAEP,Séris - 03975X0076/FAEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1707,03603X0013/FAEP,Saint-Agil - 03603X0013/FAEP,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,1708,03955X0006/FAEP,Troo - 03955X0006/FAEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1908,03965X0029/P,Villeromain - 03965X0029/P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4234,K447001001,La Loire à Blois,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17253,K467000101,Le Beuvron à Cellettes - Clénord,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17254,K467000102,Le Beuvron à Cellettes - [Moulin Pezet],0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17255,K467000103,Le Beuvron à Cellettes - Clénord - Station débitmétrique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4236,K479301001,Le Cosson à Chailles,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,4272,K650091001,Le Cher à Châtillon-sur-Cher,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17252,K455000101,Le Beuvron à Chaumont-sur-Tharonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17251,K447311001,La Cisse [bras de dérivation] à Chouzy-sur-Cisse - Les Vallées - Ancienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17260,K484000101,La Cisse à Coulanges - Moulin Jouan - Ancienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17261,K484000102,La Cisse à Coulanges - Moulin Jouan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17262,K484000103,La Cisse à Coulanges,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17263,K485301001,La Cisse à Chouzy-sur-Cisse - Le Vau - Ancienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17299,K620090010,Le Cher à Mennetou-sur-Cher,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17250,K446641001,à Mer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4273,K659302001,Le Fouzon à Meusnes - Le Gué au Loup,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,15484,K659302002,Le Fouzon à Meusnes - Le gué de Meusnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17315,K664090010,Le Cher à Montrichard,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4235,K457221001,Le Beuvron à Montrieux-en-Sologne - Bois Olympe,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17488,M112481601,Le Loir à Morée,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4237,K480001001,La Loire à Onzain - Pont de Chaumont,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,4271,K648251001,La Sauldre à Pruniers-en-Sologne,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17302,K622091101,Le Cher à Saint-Julien-sur-Cher,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4269,K640252001,La Sauldre à Salbris - Valaudran,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17308,K640250010,La Sauldre à Salbris - Pont RN20 - Ancienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17309,K640250011,La Sauldre à Salbris,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4387,M123304010,La Braye à Sargé-sur-Braye,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17491,M123301010,La Braye [bras rive gauche] à Savigny-sur-Braye,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17492,M123302010,La Braye [bras rive droite] à Savigny-sur-Braye,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17300,K622091002,Le Cher à Selles-sur-Cher - Echelle SAC - Ancienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17301,K622091003,Le Cher à Selles-sur-Cher - Pont D 956A,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17310,K649251001,La Sauldre à Selles-sur-Cher - Saint-André - Ancienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17490,M121301301,Le Couétron à Souday - Glatigny,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4270,K645301001,La Rère à Theillay - La Loge,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17256,K467000201,Le Beuvron à Tour-en-Sologne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,17489,M114161010,Le Loir à Vendôme,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4385,M115161010,Le Loir à Villavard,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,17258,K478000201,Le Cosson à Vineuil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3267,,WS 3267,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3228,,WS 3228,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3194,,WS 3194,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3313,,WS 3313,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3229,,WS 3229,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3268,,WS 3268,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3193,,WS 3193,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3231,,WS 3231,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3269,,WS 3269,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3270,,WS 3270,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,3230,,WS 3230,0,0,0,1,0,0,1,1,0,0,1,1,1,0
41,13406,K6640901,LE RUISSEAU D'ANGE A ANGE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12127,M1213011,LE ROCLANE A BAILLOU,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12622,M1233041,LA GRAVELLE A CELLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13397,K4830001,LA CISSE A AVERDON,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12642,K4520001,LA RIVIERE AUX LOCHES A CHAON,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12118,M1220001,LA GRENNE A LA CHAPELLE VICOMTESSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12134,K4560001,LA THARONNE A CHAUMONT SUR THARONNE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13398,M1124813,LE GRATTELOUP A FONTAINE-RAOUL,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13404,K4690001,LA BIEVRE A CONTRES,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13405,K4680001,LE CONON A CHEVERNY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12136,K4780001,LE FOND DES ROTTES A LA FERTE SAINT CYR,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13408,K6420001,LE NAON A LA FERTE IMBAULT,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12120,M1124814,L'EGVONNE A LA FONTENNELLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13399,K6492511,LA CROISNE A GY EN SOLOGNE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12631,M1151611,LA CENDRINE AUX HAYES,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,11024,M1141611,LA BRISSE A HUISSEAU EN BEAUCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13485,K6210001,LA MOLAINE A MARAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13407,K6610001,LE RUISSEAU DE CIVIERES A MAREUIL SUR CHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12636,K4640001,LA BONNEURE A MILLANCAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12135,K4600001,LE NEANT A NOUAN LE FUZELIER,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13403,M1124815,L'AIGRE A VERDES,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12131,K6630001,LES ANGUILLEUSES A PONTLEVOY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12619,K4860002,LA BRENNE A SAINT AMAND LONGPRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,12123,K4873122,LE GAULT A SAINT CYR DU GAULT,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13401,K6410001,LE MEANT A SALBRIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13402,K6420002,LE COUSSIN A SALBRIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13409,K6453011,LA ROUAIRE A THEILLAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,13400,K6460001,LA BEAUCE A VILLERVIERS,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,1464,07203X0168/PZ,Chalain-le-Comtal - 07203X0168/PZ,0,0,1,0,1,0,0,0,0,0,0,0,0,0
42,10103,07455X0611/PZ,Chambon-Feugerolles - 07455X0611/PZ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,2156,06967X0100/F,Piezometre - STEP (Cleppe - BRGM 42),0,0,1,0,1,0,0,0,0,0,0,0,0,0
42,7896,06967X0046/CLEPPE,Piezometre - Bord du bois (Cleppe - BRGM 42),0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,8439,07204X0084/PZ,Montrond-les-Bains - 07204X0084/PZ,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,1461,07204X0105/F,Piezometre - Sous Chemin (St-Andre-le-Puy - BRGM 42),0,0,1,0,1,0,0,0,0,0,0,0,0,0
42,1458,07208X0197/F1C,Piezometre - Serres (Saint-Galmier - BRGM 42),0,0,1,0,1,0,0,0,0,0,0,0,0,0
42,4117,K061401001,Le Furan à Andrézieux-Bouthéon,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,15451,K061401002,Le Furan à Andrézieux-Bouthéon - Pont de l'Avenue de l'Europe,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17140,K063001010,La Loire à Andrézieux-Bouthéon - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17133,K054301201,L'Andrable à Apinac - Les Terrasses,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17148,K079001010,La Loire à Balbigny,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4133,K108402001,La Teyssonne à la Bénisson-Dieu,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,4126,K075321001,Le Lignon à Boën,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,18665,V351561001,L'Argental à Bourg-Argental,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4124,K073322001,Le Lignon à Chalmazel - Chevelières,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,15452,K073322002,Le Lignon à Chalmazel,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17166,K108401001,La Teyssonne à Changy [La Noaillerie],0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,18659,V331501001,La Valencize à Chavanay,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,18660,V331501002,La Valencize à Chavanay - Aval,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4123,K072451001,Le Gourtarou [Chanasson] à Civens [La rivière],0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17154,K091003010,La Loire à Commelle-Vernay - Barrage de Villerest,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4125,K074401001,L'Anzon à Débats-Rivière-d'Orpra - Cotes,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17145,K076331001,Le Vizezy à Essertines-en-Châtelneuf - La Guillanche - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17141,K070001010,La Loire à Feurs - Aval – Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17142,K070001020,La Loire à Feurs - Amont,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17149,K081301001,L'Aix à Grézolles [Château d'Aix],0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4116,K056753001,La Semène à Jonzieux,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,5722,K056831001,[L'Ecotay] à Marlhes,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,4121,K069001001,La Loire à Montrond-les-Bains,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,4131,K097401001,Le Gand à Neaux,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17159,K100451001,Le Rhodon à Perreux,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17150,K090000101,La Loire à Pinay - Amont - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17151,K090000102,La Loire à Pinay - Aval - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4127,K077322001,Le Lignon à Poncins - Le Bourg,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17146,K076331201,Le Vizezy à Poncins - Précivet,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17147,K077322101,Le Lignon à Poncins - 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17164,K106301001,Le Sornin à Pouilly-sous-Charlieu - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17165,K106301002,Le Sornin à Pouilly-sous-Charlieu,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17155,K092401001,Le Renaison à Renaison - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17156,K093701001,L'Oudan à Riorges,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,5247,V311401001,Le Gier à Rive-de-Gier,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,18652,V310401001,Le Gier à Saint-Chamond,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4132,K098301001,Le Rhins à Saint-Cyr-de-Favières [Pont Mordon],0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,4122,K070451001,La Toranche à Saint-Cyr-les-Vignes,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17136,K061403001,Le Furan à Saint-Étienne - Gouffre d'Enfer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4128,K081302001,L'Aix à Saint-Germain-Laval,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17153,K090000104,La Loire à Saint-Jodard - Pont de la Vourdiat - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,5257,V351501001,La Deume à Saint-Julien-Molin-Molette [La Garinière],0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,4118,K064311001,La Mare à Saint-Marcellin-en-Forez - Vérines,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17138,K062451001,Le Bonson à Saint-Marcellin-en-Forez - Le Bled - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17139,K062451002,Le Bonson à Saint-Marcellin-en-Forez - Le Bled - Pont,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,4120,K067331001,La Coise à Saint-Médard-en-Forez - Moulin Brûlé,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,17152,K090000103,La Loire à Saint-Paul-de-Vézelin - La Roche aval - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17135,K060001001,La Loire à Saint-Just-Saint-Rambert - Barrage de Grangent,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17158,K098301101,Le Rhins à Saint-Vincent-de-Boisset - Pont Maréchal,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17143,K071401001,La Loise à Salt-en-Donzy,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17137,K061601001,L'Onzon à Sorbiers,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,18653,V311501001,Le Dorlay à la Terrasse-sur-Dorlay,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,17134,K058000101,L'Ondaine à Unieux - Le Pertuiset,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,4129,K091001010,La Loire à Villerest - Aval,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,15453,K091001011,La Loire à Villerest - Pont de Villerest,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,3008,,WS 3008,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,3003,,WS 3003,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,3040,,WS 3040,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,2977,,WS 2977,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,2975,,WS 2975,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,2976,,WS 2976,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,2944,,WS 2944,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,3041,,WS 3041,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,3009,,WS 3009,0,0,0,1,0,0,1,1,0,0,1,1,1,0
42,26591,K1084020,La Teyssonne à La Bénisson-Dieu,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11015,V3517012,Le Riotet à Bourg-Argental,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12115,K0790011,Le Bernand à Bussières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12103,K0673311,La Coise à Chamboeuf,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13393,K0673312,Le Volvon à Chamboeuf,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12097,K0820002,Le Mardan à Cherier,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12114,K0820001,L'Isable à Chérier,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13396,K0673313,L'Arbiche à Chevrières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13395,K0813021,Le Tranlong à Juré,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12110,K0650001,La Vidrésonne à Lézigneux,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12117,K0624511,Le Bonsonnet à Luriecq,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12094,K1063011,Le Chandonnet à Mars,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11021,K0543011,L'Andrable à Montarcher,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13391,K0744011,Le Drugent à Montverdun,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12112,K1010001,Le Jarnossin à Nandax,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11332,K2960001,Ruisseau de Fongheas à Noiretable,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12100,K0714511,La Charpassonne à Panissières,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13390,V3315011,La Valencize à Pélussin,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13392,K0830001,Le ruisseau d'Argent à Pommiers,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13389,K0763311,Le Pralong à Pralong,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12095,K0924011,La Montouse à Saint-Alban-les-Eaux,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11012,K0974011,Le Gand à Sainte-Colombe-sur-Gand,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12106,V3115011,La Durèze à Génilac,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11013,K0650002,La Curaize à Saint-Georges-Haute-Ville,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12098,K0800001,Le Boën à Saint-Just-en-Chevalet,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,13394,K0704511,La Toranche à Saint-Laurent-La-Conche,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12105,K0733221,Le Ciboulet à Saint-Laurent-Rochefort,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12096,K0800002,La Font D'Aix à Saint-Romain-D'Urfe,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12099,K0714010,La Loise à Salt-en-Donzy,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11581,K0950001,La Trambouze à Cours-la-Ville,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,12133,K1110001,L'Urbise à Urbise,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,11019,V3104011,Le Gier à La-Valla-en-Gier,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2367,07662X0277/45B-01,PUITS DU GOURDON (AZERAT - 43),0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,1536,08153X0052/P1,Puits de Cayres (Cayres - 43),0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1537,07916X0008/P1,Puits de Chaspuzac (Chaspuzac - 43),0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,2373,07662X0279/P45B02,PUITS DES CROZES (COHADE - 43),0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,2376,07662X0278/45B-03,PUITS DU GRAY (COHADE - 43),0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,1462,08163X0019/PONT,Saint-Front - 08163X0019/PONT,0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,2007,08144X0010/PUITS,Saugues - 08144X0010/PUITS,0,0,1,0,1,0,0,0,0,0,0,0,0,0
43,4174,K243081001,L'Allier à Agnat - Pont d'Auzon,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,17116,K025302002,La Borne à Aiguilhe,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,17195,K221083001,L'Allier à Alleyras - Barrage de Poutès entrant - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,17197,K221084101,L'Allier à Alleyras - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,17130,K043651001,L'Auze à Araules - Pont - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,17108,K010002201,La Loire à Arlempdes,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,4167,K231621001,La Cronce à Aubazat,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,17201,K226621001,La Fioule à Vissac-Auteyrac [La Croze],0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,4114,K055001010,La Loire à Bas-en-Basset,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,15450,K055001011,La Loire à Bas-en-Basset - Station débitmétrique,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,4107,K035631001,Le Ramel à Beaux - Malataverne,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,4113,K054301001,L'Ance à Beauzac - Bérard,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,15449,K054301002,L'Ance à Beauzac - Station débitmétrique,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,17119,K027401001,La Sumène à Blavozy - Ancienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0
